3783 24186
592 87 0.0178282010
395 87 0.0178282010
87 397 0.0818713450
87 126 0.0388349515
87 1070 0.2553191489
87 206 0.0547945205
87 707 0.0983606557
87 424 0.0670391061
87 602 0.1052631579
87 454 0.0810810811
87 2080 1.0000000000
87 241 0.0439560440
87 158 0.0430107527
87 96 0.0218253968
87 291 0.0691823899
87 192 0.0497737557
87 171 0.0491071429
87 1045 0.1929824561
87 157 0.0394265233
87 526 0.0753424658
87 3318 1.0000000000
87 1884 0.3333333333
87 702 0.0982142857
87 259 0.0404411765
87 280 0.0458333333
87 2155 0.5000000000
87 163 0.0308988764
87 7412 0.2500000000
87 309 0.0428015564
87 154 0.0224948875
87 3306 1.0000000000
87 1863 0.4782608696
87 1880 0.3333333333
87 1156 0.1666666667
87 288 0.0282776350
87 1381 0.3142857143
87 572 0.1170212766
87 592 0.0964912281
87 395 0.0575916230
87 133 0.0210772834
87 214 0.0335820896
87 491 0.0212201592
87 7415 0.0559440559
87 7552 0.0042826552
87 7591 0.0000000000
87 7473 1.0000000000
87 7542 0.5000000000
461 88 0.0438596491
646 88 0.0372807018
129 88 0.0307017544
1518 88 0.0285087719
125 88 0.0285087719
140 88 0.0285087719
245 88 0.0263157895
124 88 0.0263157895
288 88 0.0241228070
173 88 0.0241228070
666 88 0.0241228070
308 88 0.0241228070
3235 88 0.0241228070
1187 88 0.0241228070
296 88 0.0241228070
684 88 0.0241228070
882 88 0.0241228070
179 88 0.0241228070
1309 88 0.0241228070
1405 88 0.0241228070
7419 88 0.0000000000
88 461 0.5263157895
88 646 0.3207547170
88 245 0.0459363958
88 125 0.0185714286
88 140 0.0348525469
88 1201 0.3333333333
88 1518 0.5000000000
88 145 0.0134680135
88 288 0.0282776350
88 164 0.0337423313
88 173 0.0302197802
88 318 0.0625000000
88 7398 0.1447368421
88 666 0.0833333333
88 92 0.0194690265
88 308 0.0802919708
88 3235 1.0000000000
88 296 0.0504587156
88 815 0.1000000000
88 95 0.0101476015
88 684 0.1195652174
88 179 0.0434782609
88 1309 0.2444444444
88 129 0.0482456140
88 1405 0.2500000000
88 7559 0.6428571429
88 7328 0.0825688073
88 124 0.0145161290
88 7404 1.0000000000
88 7552 0.0064239829
88 185 0.0000000000
88 7543 0.5000000000
88 7419 0.0000000000
88 177 0.0000000000
254 89 0.0353356890
373 89 0.0300353357
395 89 0.0265017668
160 89 0.0265017668
699 89 0.0229681979
121 89 0.0212014134
302 89 0.0212014134
132 89 0.0212014134
2043 89 0.0212014134
175 89 0.0212014134
1193 89 0.0194346290
124 89 0.0194346290
2269 89 0.0194346290
203 89 0.0194346290
519 89 0.0194346290
945 89 0.0194346290
122 89 0.0194346290
946 89 0.0194346290
154 89 0.0194346290
587 89 0.0194346290
629 89 0.0194346290
1708 89 0.0194346290
516 89 0.0194346290
2097 89 0.0194346290
253 89 0.0194346290
90 89 0.0194346290
1690 89 0.0194346290
406 89 0.0194346290
1267 89 0.0194346290
2628 89 0.0194346290
2625 89 0.0194346290
2623 89 0.0194346290
931 89 0.0194346290
1453 89 0.0194346290
2033 89 0.0194346290
3774 89 0.0194346290
369 89 0.0194346290
7564 89 0.0000000000
89 373 0.0988372093
89 395 0.0785340314
89 160 0.1094890511
89 369 0.0845070423
89 175 0.0383386581
89 124 0.0177419355
89 2269 0.5000000000
89 699 0.2115384615
89 519 0.0662650602
89 122 0.0288713911
89 945 0.1410256410
89 587 0.0763888889
89 946 0.0654761905
89 154 0.0224948875
89 629 0.1182795699
89 2097 0.5000000000
89 516 0.0873015873
89 1708 0.3333333333
89 2096 0.5000000000
89 253 0.0495495495
89 90 0.0181518152
89 1690 0.4782608696
89 406 0.0578947368
89 1267 0.2444444444
89 2628 1.0000000000
89 2625 1.0000000000
89 2623 1.0000000000
89 302 0.0802919708
89 931 0.1896551724
89 1453 0.2500000000
89 254 0.0723684211
89 132 0.0326409496
89 3774 0.1222222222
89 2043 0.5000000000
89 7439 0.0000000000
89 7564 0.0000000000
357 90 0.0247524752
100 90 0.0247524752
145 90 0.0247524752
7564 90 0.0247524752
328 90 0.0231023102
570 90 0.0214521452
314 90 0.0214521452
219 90 0.0198019802
175 90 0.0198019802
266 90 0.0181518152
883 90 0.0181518152
395 90 0.0181518152
154 90 0.0181518152
203 90 0.0181518152
506 90 0.0181518152
189 90 0.0181518152
286 90 0.0181518152
122 90 0.0181518152
117 90 0.0181518152
402 90 0.0181518152
137 90 0.0181518152
405 90 0.0181518152
131 90 0.0181518152
2038 90 0.0181518152
516 90 0.0181518152
132 90 0.0181518152
1011 90 0.0181518152
841 90 0.0181518152
227 90 0.0148514851
177 90 0.0099009901
90 357 0.0920245399
90 100 0.0403225806
90 145 0.0168350168
90 7564 0.0168350168
90 328 0.0571428571
90 570 0.1250000000
90 314 0.0631067961
90 219 0.0418118467
90 266 0.0521327014
90 883 0.1235955056
90 395 0.0575916230
90 154 0.0224948875
90 203 0.0367892977
90 506 0.1145833333
90 189 0.0547263682
90 286 0.0691823899
90 122 0.0288713911
90 117 0.0182119205
90 402 0.0733333333
90 137 0.0328358209
90 405 0.0916666667
90 175 0.0351437700
90 131 0.0291777188
90 2038 0.5000000000
90 516 0.0873015873
90 132 0.0326409496
90 1011 0.1929824561
90 841 0.1392405063
90 7572 0.3333333333
194 91 0.0571428571
234 91 0.0571428571
152 91 0.0444444444
441 91 0.0412698413
293 91 0.0412698413
625 91 0.0380952381
223 91 0.0380952381
119 91 0.0380952381
297 91 0.0380952381
126 91 0.0349206349
1665 91 0.0349206349
1084 91 0.0349206349
7546 91 0.0349206349
438 91 0.0349206349
769 91 0.0349206349
532 91 0.0349206349
168 91 0.0349206349
7424 91 0.0349206349
91 194 0.0818181818
91 200 0.1132075472
91 234 0.1176470588
91 469 0.1146496815
91 152 0.0453074434
91 441 0.1101694915
91 168 0.0637254902
91 625 0.1290322581
91 1084 0.2608695652
91 223 0.0582524272
91 119 0.0384615385
91 1665 0.3333333333
91 438 0.1122448980
91 769 0.1222222222
91 532 0.1466666667
91 7424 0.5000000000
91 297 0.0940170940
91 7546 0.0000000000
105 92 0.0265486726
821 92 0.0265486726
1620 92 0.0230088496
462 92 0.0212389381
7444 92 0.0212389381
93 92 0.0212389381
238 92 0.0212389381
1053 92 0.0212389381
95 92 0.0212389381
207 92 0.0194690265
526 92 0.0194690265
141 92 0.0194690265
309 92 0.0194690265
976 92 0.0194690265
289 92 0.0194690265
296 92 0.0194690265
1847 92 0.0194690265
648 92 0.0194690265
1833 92 0.0194690265
1560 92 0.0194690265
103 92 0.0194690265
345 92 0.0194690265
331 92 0.0194690265
110 92 0.0194690265
199 92 0.0194690265
1323 92 0.0194690265
177 92 0.0194690265
360 92 0.0194690265
640 92 0.0194690265
2985 92 0.0194690265
1150 92 0.0194690265
958 92 0.0194690265
174 92 0.0159292035
92 105 0.0319148936
92 821 0.3000000000
92 1053 0.2280701754
92 141 0.0349854227
92 462 0.0810810811
92 309 0.0466926070
92 1576 0.5000000000
92 976 0.2500000000
92 93 0.0258064516
92 238 0.0591133005
92 95 0.0110701107
92 207 0.0480349345
92 526 0.0753424658
92 289 0.0552763819
92 7444 0.2156862745
92 296 0.0504587156
92 1847 0.3333333333
92 648 0.2075471698
92 1833 0.3333333333
92 1425 0.2500000000
92 3208 1.0000000000
92 132 0.0326409496
92 1560 0.2500000000
92 1620 0.4782608696
92 103 0.0219560878
92 1821 0.3333333333
92 331 0.0594594595
92 110 0.0291005291
92 199 0.0354838710
92 1323 0.4400000000
92 345 0.0714285714
92 177 0.0054374691
92 640 0.1506849315
92 2985 1.0000000000
92 1150 0.1964285714
92 958 0.1122448980
92 3774 0.0000000000
248 93 0.0301075269
111 93 0.0279569892
891 93 0.0279569892
95 93 0.0279569892
376 93 0.0258064516
125 93 0.0258064516
308 93 0.0258064516
484 93 0.0258064516
174 93 0.0258064516
141 93 0.0236559140
173 93 0.0236559140
706 93 0.0236559140
1068 93 0.0236559140
1865 93 0.0236559140
7468 93 0.0236559140
158 93 0.0236559140
295 93 0.0236559140
197 93 0.0236559140
1064 93 0.0236559140
6369 93 0.0236559140
115 93 0.0236559140
259 93 0.0236559140
288 93 0.0236559140
262 93 0.0236559140
229 93 0.0236559140
3171 93 0.0236559140
7550 93 0.0021505376
93 764 0.6451612903
93 248 0.0765027322
93 111 0.0397553517
93 262 0.0714285714
93 891 0.2203389831
93 376 0.0625000000
93 125 0.0171428571
93 335 0.1043478261
93 308 0.0875912409
93 174 0.0370370370
93 95 0.0110701107
93 3412 1.0000000000
93 141 0.0320699708
93 484 0.0802919708
93 3284 1.0000000000
93 706 0.0982142857
93 1068 0.1428571429
93 1865 0.3333333333
93 158 0.0394265233
93 197 0.0297297297
93 1064 0.1929824561
93 295 0.0395683453
93 6369 0.1571428571
93 115 0.0217391304
93 259 0.0404411765
93 288 0.0282776350
93 229 0.0564102564
93 3171 1.0000000000
93 7342 1.0000000000
93 7515 1.0000000000
93 7469 1.0000000000
93 7550 0.0000000000
93 7468 1.0000000000
93 177 0.0000000000
7335 94 0.0784313725
233 94 0.0784313725
114 94 0.0784313725
104 94 0.0784313725
605 94 0.0509803922
491 94 0.0470588235
1074 94 0.0431372549
98 94 0.0431372549
651 94 0.0431372549
96 94 0.0431372549
2336 94 0.0431372549
832 94 0.0431372549
375 94 0.0431372549
126 94 0.0431372549
94 233 0.0567010309
94 766 0.0990990991
94 337 0.0628571429
94 2336 0.0254629630
94 498 0.0658682635
94 558 0.0880000000
94 96 0.0218253968
94 376 0.0572916667
94 98 0.0266343826
94 375 0.0454545455
94 126 0.0355987055
94 900 0.1392405063
94 1891 0.3333333333
94 352 0.0820895522
94 281 0.0423076923
94 279 0.0550000000
94 192 0.0497737557
94 104 0.0244444444
94 164 0.0337423313
94 114 0.0252293578
3179 95 0.0138376384
391 95 0.0138376384
526 95 0.0119926199
174 95 0.0119926199
315 95 0.0119926199
493 95 0.0119926199
108 95 0.0119926199
278 95 0.0119926199
245 95 0.0110701107
1065 95 0.0110701107
2336 95 0.0110701107
413 95 0.0110701107
2330 95 0.0110701107
242 95 0.0110701107
331 95 0.0110701107
345 95 0.0110701107
5679 95 0.0110701107
179 95 0.0110701107
966 95 0.0110701107
411 95 0.0110701107
2410 95 0.0101476015
3403 95 0.0101476015
2380 95 0.0101476015
464 95 0.0101476015
96 95 0.0101476015
191 95 0.0101476015
205 95 0.0101476015
1889 95 0.0101476015
185 95 0.0101476015
1370 95 0.0101476015
332 95 0.0101476015
666 95 0.0101476015
136 95 0.0101476015
3246 95 0.0101476015
246 95 0.0101476015
2358 95 0.0101476015
553 95 0.0101476015
244 95 0.0101476015
1045 95 0.0101476015
1278 95 0.0101476015
362 95 0.0101476015
1307 95 0.0101476015
241 95 0.0101476015
7432 95 0.0101476015
177 95 0.0101476015
288 95 0.0101476015
172 95 0.0101476015
643 95 0.0101476015
2304 95 0.0101476015
941 95 0.0101476015
752 95 0.0101476015
1171 95 0.0101476015
1348 95 0.0101476015
287 95 0.0101476015
123 95 0.0101476015
813 95 0.0101476015
882 95 0.0101476015
396 95 0.0101476015
428 95 0.0101476015
125 95 0.0083025830
111 95 0.0083025830
145 95 0.0083025830
424 95 0.0083025830
2369 95 0.0000000000
7604 95 0.0000000000
7598 95 0.0000000000
7601 95 0.0000000000
7602 95 0.0000000000
7584 95 0.0000000000
95 188 0.0440835267
95 394 0.2394366197
95 1829 1.0000000000
95 493 0.1111111111
95 526 0.0821917808
95 391 0.0745341615
95 315 0.0582524272
95 242 0.0563380282
95 331 0.0648648649
95 5679 0.1090909091
95 179 0.0474308300
95 221 0.1025641026
95 966 0.1538461538
95 345 0.0779220779
95 411 0.0750000000
95 278 0.0600000000
95 2410 0.5000000000
95 3403 1.0000000000
95 245 0.0388692580
95 464 0.1617647059
95 1065 0.1428571429
95 2336 0.0254629630
95 191 0.0421455939
95 205 0.0355987055
95 105 0.0234042553
95 1889 0.3333333333
95 154 0.0224948875
95 2953 1.0000000000
95 373 0.0639534884
95 3302 1.0000000000
95 1370 0.2000000000
95 666 0.0833333333
95 5342 0.0282051282
95 1874 0.4782608696
95 136 0.0284974093
95 3246 1.0000000000
95 413 0.0785714286
95 246 0.0769230769
95 2358 0.5000000000
95 553 0.0666666667
95 3179 1.0000000000
95 1045 0.1929824561
95 332 0.0564102564
95 244 0.0287206266
95 1278 0.2444444444
95 104 0.0244444444
95 174 0.0339506173
95 2330 0.5000000000
95 1307 0.2444444444
95 241 0.0402930403
95 7432 0.5000000000
95 7550 0.0395683453
95 172 0.0319767442
95 643 0.1067961165
95 2304 0.5000000000
95 111 0.0336391437
95 752 0.0990990991
95 941 0.0743243243
95 1171 0.2391304348
95 318 0.0625000000
95 1348 0.2000000000
95 123 0.0281329923
95 185 0.0273631841
95 882 0.1111111111
95 813 0.0916666667
95 228 0.0468085106
95 396 0.0683229814
95 362 0.0452674897
95 428 0.1594202899
95 7497 1.0000000000
95 103 0.0179640719
95 3134 0.2903225806
95 2257 0.1730769231
95 177 0.0044488384
95 7339 1.0000000000
95 145 0.0101010101
95 424 0.0502793296
95 124 0.0145161290
95 7580 0.0782608696
95 288 0.0205655527
95 125 0.0000000000
95 2369 0.0000000000
95 7602 0.0000000000
95 7601 0.0000000000
95 7599 0.0000000000
95 7598 0.0000000000
95 7604 0.0000000000
95 7574 0.3333333333
95 7581 0.0000000000
95 7584 0.0000000000
95 7600 0.0000000000
95 7548 0.0000000000
525 96 0.0396825397
125 96 0.0317460317
605 96 0.0297619048
2336 96 0.0257936508
126 96 0.0238095238
499 96 0.0238095238
141 96 0.0238095238
279 96 0.0238095238
1379 96 0.0238095238
376 96 0.0238095238
984 96 0.0238095238
704 96 0.0238095238
906 96 0.0218253968
3404 96 0.0218253968
163 96 0.0218253968
3387 96 0.0218253968
491 96 0.0218253968
824 96 0.0218253968
250 96 0.0218253968
375 96 0.0218253968
351 96 0.0218253968
281 96 0.0218253968
3379 96 0.0218253968
832 96 0.0218253968
7087 96 0.0218253968
1895 96 0.0218253968
2412 96 0.0218253968
1387 96 0.0218253968
172 96 0.0218253968
648 96 0.0218253968
1553 96 0.0218253968
647 96 0.0218253968
96 125 0.0228571429
96 141 0.0379008746
96 126 0.0420711974
96 832 0.1625000000
96 2336 0.0277777778
96 1379 0.2666666667
96 984 0.1764705882
96 704 0.1463414634
96 3425 1.0000000000
96 498 0.0658682635
96 3404 1.0000000000
96 163 0.0308988764
96 3387 1.0000000000
96 111 0.0336391437
96 2416 0.5000000000
96 824 0.0846153846
96 250 0.0604395604
96 375 0.0454545455
96 351 0.0670731707
96 281 0.0423076923
96 3379 1.0000000000
96 376 0.0572916667
96 1895 0.3333333333
96 269 0.0521327014
96 2412 0.5000000000
96 2411 0.5000000000
96 114 0.0252293578
96 499 0.1641791045
96 172 0.0319767442
96 1553 0.2500000000
96 648 0.2075471698
96 525 0.1447368421
96 491 0.0159151194
96 7595 0.0000000000
475 97 0.0414078675
102 97 0.0310559006
273 97 0.0289855072
280 97 0.0269151139
1706 97 0.0269151139
228 97 0.0248447205
316 97 0.0248447205
925 97 0.0248447205
105 97 0.0227743271
136 97 0.0227743271
115 97 0.0227743271
345 97 0.0227743271
807 97 0.0227743271
2215 97 0.0227743271
1488 97 0.0227743271
854 97 0.0227743271
255 97 0.0227743271
1136 97 0.0227743271
211 97 0.0227743271
284 97 0.0227743271
1284 97 0.0227743271
996 97 0.0227743271
97 177 0.0098863075
97 475 0.2597402597
97 273 0.1666666667
97 280 0.0625000000
97 102 0.0364963504
97 366 0.0915492958
97 1706 1.0000000000
97 228 0.0510638298
97 345 0.0779220779
97 925 0.2500000000
97 105 0.0234042553
97 136 0.0284974093
97 115 0.0217391304
97 807 0.1222222222
97 2215 0.5000000000
97 1488 0.2500000000
97 316 0.0873015873
97 854 0.1392405063
97 255 0.0295698925
97 1136 0.1666666667
97 211 0.0345911950
97 284 0.0526315789
97 1284 0.2000000000
97 919 0.2894736842
97 7451 0.4500000000
3451 98 0.0363196126
114 98 0.0338983051
279 98 0.0338983051
281 98 0.0314769976
126 98 0.0314769976
192 98 0.0314769976
2336 98 0.0314769976
1272 98 0.0314769976
233 98 0.0290556901
1597 98 0.0290556901
269 98 0.0290556901
185 98 0.0290556901
211 98 0.0290556901
906 98 0.0266343826
1074 98 0.0266343826
1590 98 0.0266343826
375 98 0.0266343826
953 98 0.0266343826
900 98 0.0266343826
634 98 0.0266343826
687 98 0.0266343826
7565 98 0.0266343826
98 114 0.0321100917
98 233 0.0670103093
98 192 0.0588235294
98 1272 0.3714285714
98 126 0.0388349515
98 337 0.0685714286
98 279 0.0600000000
98 1597 0.3529411765
98 352 0.0895522388
98 906 0.1111111111
98 558 0.0880000000
98 1074 0.2340425532
98 375 0.0454545455
98 164 0.0337423313
98 1387 0.3142857143
98 2336 0.0254629630
98 953 0.2291666667
98 281 0.0423076923
98 900 0.1392405063
98 634 0.1325301205
98 687 0.0982142857
98 211 0.0345911950
98 940 0.1410256410
7604 99 0.0473933649
176 99 0.0402843602
1619 99 0.0355450237
129 99 0.0355450237
188 99 0.0284360190
1351 99 0.0284360190
660 99 0.0284360190
209 99 0.0284360190
503 99 0.0284360190
824 99 0.0260663507
1259 99 0.0260663507
2019 99 0.0260663507
1658 99 0.0260663507
145 99 0.0260663507
1642 99 0.0260663507
149 99 0.0260663507
444 99 0.0260663507
150 99 0.0260663507
7552 99 0.0260663507
563 99 0.0260663507
659 99 0.0260663507
419 99 0.0260663507
353 99 0.0260663507
842 99 0.0260663507
2473 99 0.0260663507
238 99 0.0260663507
641 99 0.0213270142
99 716 0.0662983425
99 7552 0.0256959315
99 209 0.0526315789
99 503 0.1132075472
99 562 0.1621621622
99 2624 1.0000000000
99 2019 0.5000000000
99 1658 0.3333333333
99 1993 0.5000000000
99 145 0.0123456790
99 1619 0.3333333333
99 1642 0.3333333333
99 149 0.0305555556
99 444 0.0617977528
99 150 0.0261904762
99 563 0.0887096774
99 3516 0.1222222222
99 659 0.2619047619
99 2455 1.0000000000
99 419 0.0691823899
99 106 0.0200364299
99 353 0.0569948187
99 842 0.1594202899
99 2473 1.0000000000
99 238 0.0541871921
827 100 0.0537634409
147 100 0.0349462366
177 100 0.0349462366
133 100 0.0349462366
7578 100 0.0322580645
1694 100 0.0295698925
969 100 0.0295698925
645 100 0.0295698925
124 100 0.0295698925
7501 100 0.0295698925
7588 100 0.0295698925
7603 100 0.0295698925
2720 100 0.0295698925
365 100 0.0295698925
2490 100 0.0295698925
100 827 1.0000000000
100 133 0.0304449649
100 7588 0.0882352941
100 1694 0.3333333333
100 969 0.1410256410
100 645 0.0601092896
100 124 0.0177419355
100 7501 0.6111111111
100 547 0.0758620690
100 2720 1.0000000000
100 365 0.0723684211
100 2490 1.0000000000
100 7604 0.0000000000
100 7603 0.0000000000
100 177 0.0000000000
7604 101 0.0604229607
152 101 0.0453172205
193 101 0.0453172205
2580 101 0.0453172205
781 101 0.0422960725
3096 101 0.0392749245
279 101 0.0362537764
133 101 0.0362537764
779 101 0.0362537764
478 101 0.0362537764
467 101 0.0362537764
567 101 0.0362537764
1461 101 0.0332326284
246 101 0.0332326284
199 101 0.0332326284
1440 101 0.0332326284
304 101 0.0332326284
1248 101 0.0332326284
540 101 0.0332326284
101 781 0.4000000000
101 567 0.3636363636
101 268 0.0718232044
101 193 0.0565217391
101 779 0.2400000000
101 478 0.0677966102
101 467 0.0816326531
101 1461 0.3235294118
101 1248 0.2000000000
101 540 0.0956521739
101 842 0.1594202899
1247 102 0.0486618005
1990 102 0.0486618005
1005 102 0.0413625304
1434 102 0.0364963504
1244 102 0.0340632603
7509 102 0.0316301703
370 102 0.0316301703
289 102 0.0291970803
1517 102 0.0291970803
2844 102 0.0291970803
109 102 0.0291970803
481 102 0.0291970803
1258 102 0.0291970803
1013 102 0.0291970803
7596 102 0.0291970803
1256 102 0.0291970803
856 102 0.0291970803
103 102 0.0267639903
1423 102 0.0267639903
508 102 0.0267639903
725 102 0.0267639903
535 102 0.0267639903
7594 102 0.0000000000
7564 102 0.0000000000
102 103 0.0339321357
102 1005 1.0000000000
102 1434 1.0000000000
102 1244 0.5600000000
102 7509 0.1969696970
102 1247 0.5200000000
102 289 0.0603015075
102 370 0.0697674419
102 109 0.0251046025
102 1423 0.3529411765
102 1258 0.2666666667
102 1013 0.4444444444
102 1256 0.3428571429
102 1646 0.2790697674
102 508 0.1250000000
102 725 0.1081081081
102 1990 1.0000000000
102 288 0.0282776350
102 1517 0.1718750000
102 856 0.2820512821
102 7596 0.4285714286
102 7329 1.0000000000
102 7594 0.0000000000
102 7564 0.0000000000
177 103 0.0279441118
398 103 0.0239520958
128 103 0.0239520958
413 103 0.0239520958
1325 103 0.0239520958
7565 103 0.0239520958
904 103 0.0219560878
249 103 0.0219560878
163 103 0.0219560878
125 103 0.0219560878
141 103 0.0219560878
118 103 0.0219560878
695 103 0.0219560878
6644 103 0.0219560878
759 103 0.0219560878
5342 103 0.0219560878
7595 103 0.0219560878
1167 103 0.0219560878
585 103 0.0219560878
156 103 0.0219560878
2229 103 0.0219560878
1508 103 0.0219560878
284 103 0.0219560878
946 103 0.0219560878
161 103 0.0219560878
103 177 0.0088976767
103 413 0.0928571429
103 284 0.0622009569
103 398 0.0662983425
103 128 0.0308483290
103 1325 0.3428571429
103 1317 0.2666666667
103 946 0.0714285714
103 904 0.1392405063
103 249 0.0352564103
103 163 0.0308988764
103 125 0.0157142857
103 141 0.0320699708
103 118 0.0260047281
103 695 0.0982142857
103 5342 0.0282051282
103 7595 0.0270935961
103 1167 0.1964285714
103 585 0.0714285714
103 156 0.0250569476
103 295 0.0395683453
103 2229 0.5000000000
103 1508 0.2500000000
103 7565 0.0255220418
103 161 0.0277078086
6958 104 0.0444444444
246 104 0.0311111111
498 104 0.0288888889
192 104 0.0288888889
279 104 0.0288888889
2336 104 0.0288888889
7335 104 0.0266666667
1074 104 0.0266666667
7386 104 0.0266666667
766 104 0.0266666667
